SiteNo,modeYr,meanU1X,RegionName,StateID,GMA_Name,EstYear,YearsFromGMA,Bracketeer,CornPrice_BeforeAfter,PDSI_BeforeAfter
400949101124301,1956,0.2976118,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
400949101124302,1956,0.410744784,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401000100361801,1956,0.577058747,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401000100370801,1956,0.409331082,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401013100384101,1956,0.213988339,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401040100384101,1956,0.122370009,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401040100394901,1956,0.10738884,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401052100565901,1956,0.256678585,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401053100351101,1956,0.279515886,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401053100393201,1956,0.126776547,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401145100313601,1956,0.239691827,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401145100400601,1956,0.311973836,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401211100294201,1956,0.095888034,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401211100433601,1956,0.044276676,NHP,31,Middle Republican,1972,-16,Bracketeer,-4.5675542256,11.66130854
401237100430801,1956,0.226988601,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401410100245901,1956,0.15671989,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401424100161401,1956,0.056224525,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401433099364501,1956,0.46413983,NHP,31,Lower Republican,1972,-16,Nope,-4.5675542256,11.66130854
401452099385801,1956,0.093455624,NHP,31,Lower Republican,1972,-16,Nope,-4.5675542256,11.66130854
401502100204601,1956,0.235054542,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401515100195501,1956,0.128949372,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401604100560801,1956,0.056684244,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401608100054901,1956,0.483723483,NHP,31,Lower Republican,1972,-16,Nope,-4.5675542256,11.66130854
401624100130401,1956,0.13980331,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
401631100102301,1956,0.179908922,NHP,31,Lower Republican,1972,-16,Nope,-4.5675542256,11.66130854
401651100104301,1956,0.174267884,NHP,31,Lower Republican,1972,-16,Nope,-4.5675542256,11.66130854
401807100015201,1956,0.074949687,NHP,31,Lower Republican,1972,-16,Nope,-4.5675542256,11.66130854
401918101023601,1956,0.047647721,NHP,31,Middle Republican,1972,-16,Nope,-4.5675542256,11.66130854
403928099261501,1956,0.210603204,NHP,31,Tri-Basin,1972,-16,Nope,-4.5675542256,11.66130854
404051099023101,1956,0.120099625,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
404327098505301,1956,0.213716706,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
404420098532701,1956,0.113059062,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
404430099572201,1956,-0.731547325,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
404500098575901,1956,0.165802023,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
404555098350801,1956,0.083368741,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
405135098255701,1956,0.099834385,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
405650098123101,1956,0.088497959,NHP,31,Central Platte,1972,-16,Nope,-4.5675542256,11.66130854
405824098241901,1956,0.139534233,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
410143098090301,1956,0.072336093,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
410438098060801,1956,0.146219731,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
410534105002401,1956,0.665021263,NHP,56,,,,Nope,-4.5675542256,11.66130854
410731101432301,1956,0.015984043,NHP,31,Twin Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
410742105000301,1956,0.644586414,NHP,56,,,,Nope,-4.5675542256,11.66130854
410832104573501,1956,0.361177651,NHP,56,,,,Nope,-4.5675542256,11.66130854
410859098103101,1956,0.100985407,NHP,31,Central Platte,1972,-16,Bracketeer,-4.5675542256,11.66130854
411207103145601,1956,1.364981784,NHP,31,South Platte,1972,-16,Nope,-4.5675542256,11.66130854
411507097412801,1956,0.12278971,NHP,31,Central Platte,1972,-16,Nope,-4.5675542256,11.66130854
411651097543501,1956,0.128232352,NHP,31,Central Platte,1972,-16,Nope,-4.5675542256,11.66130854
412110097101901,1956,0.112644895,NHP,31,Lower Platte North,1972,-16,Bracketeer,-4.5675542256,11.66130854
413505097535901,1956,0.057915916,NHP,31,Lower Loup,1972,-16,Bracketeer,-4.5675542256,11.66130854
413751096363501,1956,0.194085424,NHP,31,Lower Elkhorn,1972,-16,Nope,-4.5675542256,11.66130854
415237096442601,1956,0.237032941,NHP,31,Lower Elkhorn,1972,-16,Bracketeer,-4.5675542256,11.66130854
415530096475501,1956,0.101184691,NHP,31,Lower Elkhorn,1972,-16,Bracketeer,-4.5675542256,11.66130854
420626104114501,1956,0.458996817,NHP,56,,,,Nope,-4.5675542256,11.66130854
394632102004301,1955,0.081751903,NHP,20,Northwest Kansas GMD #4,1973,-18,Nope,-4.6699254622,1.9165085
395939098013301,1955,0.226636897,NHP,20,,,,Nope,-4.6699254622,1.9165085
395945098005101,1955,0.33705749,NHP,20,,,,Nope,-4.6699254622,1.9165085
400027098002701,1955,0.180844495,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
400040098002701,1955,0.398472783,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
400306098175702,1955,0.360067468,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
400409099081901,1955,0.372282322,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
400502098461701,1955,0.08676744,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
400515098503101,1955,0.174419059,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
400555098524701,1955,0.370103395,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
400846101112901,1955,0.356453443,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401040100372501,1955,0.319683369,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401040100402201,1955,0.204997724,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401051099313201,1955,0.48684771,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401132100385901,1955,0.37588102,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401211100452101,1955,-0.195908964,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401318099350801,1955,0.166532295,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401423100233901,1955,0.08935827,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401423100244401,1955,0.14305452,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401436100204601,1955,0.07442291,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401437100155701,1955,0.355703035,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401450100120001,1955,0.261029916,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401450100132501,1955,0.20635236,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401450100152301,1955,0.350050437,NHP,31,Middle Republican,1972,-17,Nope,-4.6699254622,1.9165085
401516100100201,1955,0.262089475,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401529100103801,1955,0.216989365,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401555100073001,1955,0.51856909,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401608100083801,1955,0.190439902,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401608100091101,1955,0.189674416,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401623100033401,1955,0.446029416,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401631100114701,1955,0.21569944,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401635100051501,1955,0.350103326,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401635100071301,1955,0.398080893,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401649100035101,1955,0.431500426,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401659099441901,1955,-0.072621664,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401739099535801,1955,0.190387807,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401834100033401,1955,0.125999494,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
401858099570201,1955,0.601682513,NHP,31,Lower Republican,1972,-17,Nope,-4.6699254622,1.9165085
403928099254101,1955,0.531398983,NHP,31,Tri-Basin,1972,-17,Nope,-4.6699254622,1.9165085
403954099250701,1955,0.278229756,NHP,31,Tri-Basin,1972,-17,Bracketeer,-4.6699254622,1.9165085
404007099250701,1955,0.067655304,NHP,31,Tri-Basin,1972,-17,Bracketeer,-4.6699254622,1.9165085
405029096521201,1955,0.868274924,NHP,31,,,,Nope,-4.6699254622,1.9165085
405218099583001,1955,0.119656952,NHP,31,Central Platte,1972,-17,Bracketeer,-4.6699254622,1.9165085
405637098154001,1955,0.09625664,NHP,31,Central Platte,1972,-17,Bracketeer,-4.6699254622,1.9165085
410443102263401,1955,0.230768173,NHP,31,South Platte,1972,-17,Bracketeer,-4.6699254622,1.9165085
410623098132101,1955,0.120209632,NHP,31,Central Platte,1972,-17,Bracketeer,-4.6699254622,1.9165085
410756098010501,1955,0.102981424,NHP,31,Central Platte,1972,-17,Bracketeer,-4.6699254622,1.9165085
410915097541801,1955,0.108485331,NHP,31,Central Platte,1972,-17,Bracketeer,-4.6699254622,1.9165085
411126097493901,1955,0.071810633,NHP,31,Central Platte,1972,-17,Bracketeer,-4.6699254622,1.9165085
411202098563101,1955,0.079769186,NHP,31,Lower Loup,1972,-17,Bracketeer,-4.6699254622,1.9165085
411506097541801,1955,0.18681652,NHP,31,Central Platte,1972,-17,Nope,-4.6699254622,1.9165085
411544098300901,1955,-0.055469437,NHP,31,Lower Loup,1972,-17,Nope,-4.6699254622,1.9165085
414107103054501,1955,0.011863692,NHP,31,North Platte,1972,-17,Bracketeer,-4.6699254622,1.9165085
415717097080301,1955,0.247704349,NHP,31,Lower Elkhorn,1972,-17,Bracketeer,-4.6699254622,1.9165085
420234104071701,1955,0.156341114,NHP,56,,,,Nope,-4.6699254622,1.9165085
395827097540901,1954,0.453390858,NHP,20,,,,Nope,-3.8189303358,-11.23024024
395913097530901,1954,0.128791088,NHP,20,,,,Nope,-3.8189303358,-11.23024024
400104101360101,1954,0.450147686,NHP,31,Upper Republican,1972,-18,Nope,-3.8189303358,-11.23024024
400501098594901,1954,0.282380354,NHP,31,Lower Republican,1972,-18,Nope,-3.8189303358,-11.23024024
400525101320401,1954,-0.184525987,NHP,31,Upper Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401053100405501,1954,0.117163062,NHP,31,Middle Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401229099325601,1954,0.371013232,NHP,31,Lower Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401354100530001,1954,0.081675399,NHP,31,Middle Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401410100242901,1954,0.089404169,NHP,31,Middle Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401411100172101,1954,0.056396385,NHP,31,Middle Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401437100182900,1954,0.079192033,NHP,31,Middle Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401540099461601,1954,0.193016057,NHP,31,Lower Republican,1972,-18,Bracketeer,-3.8189303358,-11.23024024
401646099423901,1954,0.382518088,NHP,31,Lower Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401815099572301,1954,0.41071643,NHP,31,Lower Republican,1972,-18,Nope,-3.8189303358,-11.23024024
401818099573601,1954,0.357017691,NHP,31,Lower Republican,1972,-18,Nope,-3.8189303358,-11.23024024
402348101171201,1954,0.064673784,NHP,31,Middle Republican,1972,-18,Nope,-3.8189303358,-11.23024024
405305097361001,1954,-0.36483267,NHP,31,Upper Big Blue,1972,-18,Bracketeer,-3.8189303358,-11.23024024
410045098090001,1954,0.048722375,NHP,31,Central Platte,1972,-18,Bracketeer,-3.8189303358,-11.23024024
410111098110501,1954,0.087787606,NHP,31,Central Platte,1972,-18,Bracketeer,-3.8189303358,-11.23024024
410440101502001,1954,-0.465277073,NHP,31,Twin Platte,1972,-18,Nope,-3.8189303358,-11.23024024
410546097595601,1954,0.112416905,NHP,31,Central Platte,1972,-18,Bracketeer,-3.8189303358,-11.23024024
411217097563001,1954,0.147963343,NHP,31,Central Platte,1972,-18,Bracketeer,-3.8189303358,-11.23024024
411323097493901,1954,0.0748081,NHP,31,Central Platte,1972,-18,Bracketeer,-3.8189303358,-11.23024024
411901097493901,1954,0.121674699,NHP,31,Central Platte,1972,-18,Bracketeer,-3.8189303358,-11.23024024
420127104174201,1954,1.148420543,NHP,56,,,,Nope,-3.8189303358,-11.23024024
400356098140502,1953,0.4399787,NHP,31,Lower Republican,1972,-19,Nope,-2.894212391,-17.2231832
400424099115901,1953,0.254750944,NHP,31,Lower Republican,1972,-19,Nope,-2.894212391,-17.2231832
400501099034801,1953,0.071496373,NHP,31,Lower Republican,1972,-19,Nope,-2.894212391,-17.2231832
401354100470201,1953,0.370509314,NHP,31,Middle Republican,1972,-19,Nope,-2.894212391,-17.2231832
401633099441901,1953,0.474695492,NHP,31,Lower Republican,1972,-19,Nope,-2.894212391,-17.2231832
401646099434501,1953,1.444032982,NHP,31,Lower Republican,1972,-19,Nope,-2.894212391,-17.2231832
401714100051501,1953,0.094313877,NHP,31,Lower Republican,1972,-19,Nope,-2.894212391,-17.2231832
401818099575301,1953,0.249146184,NHP,31,Lower Republican,1972,-19,Nope,-2.894212391,-17.2231832
401828099575701,1953,0.261323077,NHP,31,Lower Republican,1972,-19,Nope,-2.894212391,-17.2231832
402223097580501,1953,-0.36996929,NHP,31,Little Bue,1972,-19,Nope,-2.894212391,-17.2231832
404849099450301,1953,-0.589090553,NHP,31,Central Platte,1972,-19,Nope,-2.894212391,-17.2231832
410624101470601,1953,-0.262601501,NHP,31,Twin Platte,1972,-19,Nope,-2.894212391,-17.2231832
410939101184501,1953,0.135780179,NHP,31,Twin Platte,1972,-19,Nope,-2.894212391,-17.2231832
411059097521601,1953,0.12912215,NHP,31,Central Platte,1972,-19,Bracketeer,-2.894212391,-17.2231832
411321101371901,1953,-0.074717132,NHP,31,Twin Platte,1972,-19,Nope,-2.894212391,-17.2231832
412453097195501,1953,-0.141729878,NHP,31,Lower Loup,1972,-19,Nope,-2.894212391,-17.2231832
412519097151701,1953,-0.371661858,NHP,31,Lower Loup,1972,-19,Nope,-2.894212391,-17.2231832
412625097162601,1953,-0.482631607,NHP,31,Lower Loup,1972,-19,Nope,-2.894212391,-17.2231832
412625097195501,1953,-0.3551908,NHP,31,Lower Loup,1972,-19,Nope,-2.894212391,-17.2231832
413124097490701,1953,0.14287111,NHP,31,Lower Loup,1972,-19,Bracketeer,-2.894212391,-17.2231832
414834102302001,1953,-0.060622582,NHP,31,North Platte,1972,-19,Bracketeer,-2.894212391,-17.2231832
420619104531201,1953,-1.367264682,NHP,56,,,,Nope,-2.894212391,-17.2231832
423251099451301,1953,-0.710902022,NHP,31,Middle Niobrara,1972,-19,Nope,-2.894212391,-17.2231832
400346098253801,1952,-0.404016881,NHP,31,Lower Republican,1972,-20,Nope,-3.998250913,-24.0333352
400350101294401,1952,-0.135779767,NHP,31,Upper Republican,1972,-20,Nope,-3.998250913,-24.0333352
400423098402001,1952,-0.22266961,NHP,31,Lower Republican,1972,-20,Nope,-3.998250913,-24.0333352
400436098443501,1952,-0.296720072,NHP,31,Lower Republican,1972,-20,Nope,-3.998250913,-24.0333352
400450098300902,1952,-0.529611125,NHP,31,Lower Republican,1972,-20,Nope,-3.998250913,-24.0333352
400504098253801,1952,-0.125833632,NHP,31,Lower Republican,1972,-20,Nope,-3.998250913,-24.0333352
400515098411102,1952,-0.286201604,NHP,31,Lower Republican,1972,-20,Nope,-3.998250913,-24.0333352
400743101240802,1952,-0.073854365,NHP,31,Upper Republican,1972,-20,Nope,-3.998250913,-24.0333352
401118100580701,1952,-0.042551013,NHP,31,Middle Republican,1972,-20,Nope,-3.998250913,-24.0333352
401329100265401,1952,-0.184714619,NHP,31,Middle Republican,1972,-20,Nope,-3.998250913,-24.0333352
401331099372201,1952,-0.255626894,NHP,31,Lower Republican,1972,-20,Nope,-3.998250913,-24.0333352
401410100244401,1952,-0.135110312,NHP,31,Middle Republican,1972,-20,Nope,-3.998250913,-24.0333352
401506100172501,1952,-0.053735174,NHP,31,Middle Republican,1972,-20,Nope,-3.998250913,-24.0333352
401529100121701,1952,-0.362267557,NHP,31,Middle Republican,1972,-20,Nope,-3.998250913,-24.0333352
401544099411101,1952,1.534374583,NHP,31,Lower Republican,1972,-20,Nope,-3.998250913,-24.0333352
401630100571601,1952,0.521824408,NHP,31,Middle Republican,1972,-20,Nope,-3.998250913,-24.0333352
403421098393401,1952,-0.324044141,NHP,31,Little Bue,1972,-20,Bracketeer,-3.998250913,-24.0333352
403605098330501,1952,-0.19662734,NHP,31,Little Bue,1972,-20,Nope,-3.998250913,-24.0333352
403936098504801,1952,-0.140027522,NHP,31,Tri-Basin,1972,-20,Nope,-3.998250913,-24.0333352
403954099335301,1952,-0.148425477,NHP,31,Tri-Basin,1972,-20,Bracketeer,-3.998250913,-24.0333352
404219099450301,1952,-0.219035638,NHP,31,Central Platte,1972,-20,Nope,-3.998250913,-24.0333352
404244098532501,1952,-0.375032278,NHP,31,Central Platte,1972,-20,Nope,-3.998250913,-24.0333352
404731099450301,1952,-0.236018721,NHP,31,Central Platte,1972,-20,Nope,-3.998250913,-24.0333352
405624100111601,1952,-0.051485527,NHP,31,Central Platte,1972,-20,Nope,-3.998250913,-24.0333352
405648098212101,1952,-0.483126911,NHP,31,Central Platte,1972,-20,Nope,-3.998250913,-24.0333352
405821098213802,1952,-0.349681985,NHP,31,Central Platte,1972,-20,Nope,-3.998250913,-24.0333352
410745101294801,1952,-0.018116208,NHP,31,Twin Platte,1972,-20,Bracketeer,-3.998250913,-24.0333352
410920101044501,1952,0.048007896,NHP,31,Twin Platte,1972,-20,Nope,-3.998250913,-24.0333352
411150101430401,1952,-3.752104757,NHP,31,Twin Platte,1972,-20,Nope,-3.998250913,-24.0333352
412005101424701,1952,0.655089884,NHP,31,Twin Platte,1972,-20,Nope,-3.998250913,-24.0333352
414321102231801,1952,-0.03252647,NHP,31,North Platte,1972,-20,Bracketeer,-3.998250913,-24.0333352
422850098463801,1952,-0.49248206,NHP,31,,,,Nope,-3.998250913,-24.0333352
423225099510501,1952,-0.057140869,NHP,31,Middle Niobrara,1972,-20,Bracketeer,-3.998250913,-24.0333352
423356100423001,1952,-0.211172455,NHP,31,Middle Niobrara,1972,-20,Nope,-3.998250913,-24.0333352
400259101472101,1951,-0.106111418,NHP,31,Upper Republican,1972,-21,Nope,-3.699205598,-23.96605648
400329098142201,1951,-0.332006863,NHP,31,Lower Republican,1972,-21,Nope,-3.699205598,-23.96605648
400424098320801,1951,-0.334603632,NHP,31,Lower Republican,1972,-21,Nope,-3.699205598,-23.96605648
400437098353101,1951,-0.221773139,NHP,31,Lower Republican,1972,-21,Nope,-3.699205598,-23.96605648
401528099400901,1951,0.439357832,NHP,31,Lower Republican,1972,-21,Nope,-3.699205598,-23.96605648
403354098480901,1951,-0.387433022,NHP,31,Tri-Basin,1972,-21,Nope,-3.699205598,-23.96605648
405345097434301,1951,-0.25931536,NHP,31,Upper Big Blue,1972,-21,Bracketeer,-3.699205598,-23.96605648
405450098212101,1951,-0.497757439,NHP,31,Central Platte,1972,-21,Nope,-3.699205598,-23.96605648
405543098230501,1951,-0.371832375,NHP,31,Central Platte,1972,-21,Nope,-3.699205598,-23.96605648
405556098203001,1951,-0.445649848,NHP,31,Central Platte,1972,-21,Nope,-3.699205598,-23.96605648
405556098212101,1951,-0.428541589,NHP,31,Central Platte,1972,-21,Nope,-3.699205598,-23.96605648
410654100391401,1951,0.259023775,NHP,31,Twin Platte,1972,-21,Nope,-3.699205598,-23.96605648
412202101433801,1951,0.038169652,NHP,31,Twin Platte,1972,-21,Nope,-3.699205598,-23.96605648
423027099493701,1951,-0.300966804,NHP,31,Middle Niobrara,1972,-21,Nope,-3.699205598,-23.96605648
423225099514001,1951,-0.059957228,NHP,31,Middle Niobrara,1972,-21,Bracketeer,-3.699205598,-23.96605648
400337101323101,1950,0.307457197,NHP,31,Upper Republican,1972,-22,Nope,-3.158070604,-16.64344254
402533101285401,1950,0.280881218,NHP,31,Upper Republican,1972,-22,Nope,-3.158070604,-16.64344254
404007099362701,1950,-0.174325587,NHP,31,Tri-Basin,1972,-22,Nope,-3.158070604,-16.64344254
405503098221301,1950,-1.027739011,NHP,31,Central Platte,1972,-22,Nope,-3.158070604,-16.64344254
411215101080601,1950,0.051749972,NHP,31,Twin Platte,1972,-22,Nope,-3.158070604,-16.64344254
414434102243001,1950,-0.018794016,NHP,31,North Platte,1972,-22,Bracketeer,-3.158070604,-16.64344254
401449099370601,1949,-0.21311121,NHP,31,Lower Republican,1972,-23,Nope,-2.854095628,-14.73336752
401554099431201,1949,0.410381626,NHP,31,Lower Republican,1972,-23,Nope,-2.854095628,-14.73336752
401741100002701,1949,0.219716983,NHP,31,Lower Republican,1972,-23,Nope,-2.854095628,-14.73336752
404020099322801,1949,0.081878413,NHP,31,Tri-Basin,1972,-23,Nope,-2.854095628,-14.73336752
405516098212101,1949,-0.477496771,NHP,31,Central Platte,1972,-23,Nope,-2.854095628,-14.73336752
405529098210401,1949,-0.488421707,NHP,31,Central Platte,1972,-23,Nope,-2.854095628,-14.73336752
405529098212101,1949,-0.449341518,NHP,31,Central Platte,1972,-23,Nope,-2.854095628,-14.73336752
410622104071001,1949,0.349901807,NHP,56,,,,Nope,-2.854095628,-14.73336752
411057101060501,1949,-0.104125605,NHP,31,Twin Platte,1972,-23,Nope,-2.854095628,-14.73336752
414728102302001,1949,-0.077118672,NHP,31,North Platte,1972,-23,Bracketeer,-2.854095628,-14.73336752
400409099065501,1948,1.059408902,NHP,31,Lower Republican,1972,-24,Nope,-3.351989996,-1.8328327
400423098570202,1948,0.163828479,NHP,31,Lower Republican,1972,-24,Nope,-3.351989996,-1.8328327
400448099022301,1948,1.121765486,NHP,31,Lower Republican,1972,-24,Nope,-3.351989996,-1.8328327
400528099213301,1948,-0.187315058,NHP,31,Lower Republican,1972,-24,Nope,-3.351989996,-1.8328327
404020099355301,1948,-0.08008311,NHP,31,Tri-Basin,1972,-24,Bracketeer,-3.351989996,-1.8328327
404138099411801,1948,-0.094878753,NHP,31,Tri-Basin,1972,-24,Nope,-3.351989996,-1.8328327
404245099450302,1948,-0.091484507,NHP,31,Central Platte,1972,-24,Nope,-3.351989996,-1.8328327
404403099450301,1948,0.116506076,NHP,31,Central Platte,1972,-24,Nope,-3.351989996,-1.8328327
404626099524701,1948,0.045999129,NHP,31,Central Platte,1972,-24,Nope,-3.351989996,-1.8328327
410746100410801,1948,-0.12726443,NHP,31,Twin Platte,1972,-24,Nope,-3.351989996,-1.8328327
411229101481501,1948,1.022562132,NHP,31,Twin Platte,1972,-24,Nope,-3.351989996,-1.8328327
412530097032501,1948,-0.172392521,NHP,31,Lower Platte North,1972,-24,Nope,-3.351989996,-1.8328327
404007099370101,1947,-0.080094445,NHP,31,Tri-Basin,1972,-25,Bracketeer,-1.423597418,-2.57447808
404112099410101,1947,-0.07572215,NHP,31,Tri-Basin,1972,-25,Nope,-1.423597418,-2.57447808
404432099392101,1947,-0.03791889,NHP,31,Central Platte,1972,-25,Bracketeer,-1.423597418,-2.57447808
404511099332101,1947,-0.055117957,NHP,31,Central Platte,1972,-25,Nope,-1.423597418,-2.57447808
404547099450302,1947,-0.023764788,NHP,31,Central Platte,1972,-25,Nope,-1.423597418,-2.57447808
405033100051501,1947,-0.635903412,NHP,31,Central Platte,1972,-25,Nope,-1.423597418,-2.57447808
410149100282801,1947,-0.164215148,NHP,31,Twin Platte,1972,-25,Nope,-1.423597418,-2.57447808
410228100304601,1947,-0.152047517,NHP,31,Twin Platte,1972,-25,Nope,-1.423597418,-2.57447808
410746100402301,1947,-0.018815337,NHP,31,Twin Platte,1972,-25,Nope,-1.423597418,-2.57447808
411927097391301,1947,-0.062042473,NHP,31,Central Platte,1972,-25,Nope,-1.423597418,-2.57447808
400528098394601,1946,-0.069330138,NHP,31,Lower Republican,1972,-26,Nope,1.739163588,-2.2788963
404206099455402,1946,-1.689111985,NHP,31,Central Platte,1972,-26,Nope,1.739163588,-2.2788963
404639099461201,1946,-0.091191768,NHP,31,Central Platte,1972,-26,Nope,1.739163588,-2.2788963
410307101140501,1946,-0.047748984,NHP,31,Twin Platte,1972,-26,Nope,1.739163588,-2.2788963
410523100455501,1946,-0.20971798,NHP,31,Twin Platte,1972,-26,Bracketeer,1.739163588,-2.2788963
410759100410801,1946,-0.026420169,NHP,31,Twin Platte,1972,-26,Nope,1.739163588,-2.2788963
411308101350101,1946,-0.032684756,NHP,31,Twin Platte,1972,-26,Nope,1.739163588,-2.2788963
411859101402901,1946,0.022497719,NHP,31,Twin Platte,1972,-26,Nope,1.739163588,-2.2788963
412347101513001,1946,-0.046750841,NHP,31,Twin Platte,1972,-26,Nope,1.739163588,-2.2788963
412730096312001,1946,-0.413680279,NHP,31,Lower Platte North,1972,-26,Nope,1.739163588,-2.2788963
405413100113301,1945,-0.125539032,NHP,31,Central Platte,1972,-27,Nope,3.500655544,1.65868672
405505100164101,1945,-0.453811251,NHP,31,Twin Platte,1972,-27,Nope,3.500655544,1.65868672
405544100175001,1945,-0.524310984,NHP,31,Twin Platte,1972,-27,Nope,3.500655544,1.65868672
410232104251001,1945,-0.893574199,NHP,56,,,,Nope,3.500655544,1.65868672
410523100393201,1945,-0.242054997,NHP,31,Twin Platte,1972,-27,Nope,3.500655544,1.65868672
410602100402301,1945,-0.162877026,NHP,31,Twin Platte,1972,-27,Nope,3.500655544,1.65868672
412500096312001,1945,-0.13466228,NHP,31,Lower Platte North,1972,-27,Nope,3.500655544,1.65868672
412648096312501,1945,-0.30752082,NHP,31,Lower Platte North,1972,-27,Nope,3.500655544,1.65868672
404059099384501,1944,-0.025562207,NHP,31,Tri-Basin,1972,-28,Nope,4.704106786,16.47089374
405544100164101,1944,-0.408431717,NHP,31,Twin Platte,1972,-28,Nope,4.704106786,16.47089374
405752100212801,1944,-0.649559768,NHP,31,Twin Platte,1972,-28,Nope,4.704106786,16.47089374
410057100301201,1944,-0.181068521,NHP,31,Twin Platte,1972,-28,Nope,4.704106786,16.47089374
